temperature,humidity,rainfall,population_density,outbreak
28.68554585395866,75.97792066327175,73.12961952644557,460.5895015957285,0
30.11232946406023,45.372660822094325,17.042148814525664,735.4368855623514,0
32.73559557587605,82.30595927775559,26.297617629302295,609.2277707675569,0
24.095935923455777,76.7858993389055,37.11416150904266,932.8194163892061,0
35.57160847334436,50.58583892309829,7.244054814141521,122.89681101919541,0
33.57690657720622,47.26430048728933,1.3162898289266525,737.3763441752828,0
33.59092862853967,55.81461743628122,8.29126708992884,397.29492042989887,0
32.192378694048635,88.80352930159522,49.289225000185425,262.210286636615,0
30.09808328846995,52.84157872835293,3.8234442360671737,559.3560602680891,0
33.3643061798341,62.80636044733166,10.517312167385995,554.5574057619964,0
32.95907066870689,41.50101128586682,20.61345154635375,223.30992581958554,0
28.22979644529488,59.86137647831163,4.053456863538572,281.7064505196009,0
27.131991135515495,68.56600077165514,10.641055027492586,467.3481984113994,0
30.509281476309933,87.65623062539825,121.1077424975605,467.9302711530838,0
37.74510075747594,65.83680224700322,0.9743895866810731,385.8023256577162,0
23.804464621730496,80.95536630888438,52.98380063100203,233.69063635898283,0
22.662373671237802,67.35638212844503,24.258619239107233,103.93631119088157,0
30.823804206182583,42.0392506717759,55.83607466386261,973.2115561852186,0
30.25443850928009,55.7504137594887,44.42061367704476,949.1493067335342,0
30.86670832185204,68.77747539155516,12.647851610760775,535.2853412585216,0
31.219765989542502,87.52969829655622,93.93437478131743,995.5465779475052,1
28.883988726825976,82.95651798756167,33.857824061063084,706.288897704019,0
37.44931719301041,51.41778070894238,86.44938070572978,161.9717838467874,0
21.99548010761742,51.00549150095817,26.044853226808552,205.94637917436464,0
25.85751487609877,50.05864835569504,208.94793537514525,924.4997594826739,0
29.483726199254765,86.12494481512516,73.59029411852178,667.0469819346656,0
21.784055944229163,82.63330765508604,168.99656351344422,858.8652639916161,1
29.120727977839643,78.74417161264743,36.11093240613179,908.4426846704598,0
38.30735082864009,59.63675571121138,32.09335188056027,503.14781015414746,0
30.10443244147981,65.21903521493834,70.41755344975202,143.67335641902372,0
31.153504528593416,63.216587239757644,106.13468391918704,269.45231400758985,0
23.6991761741371,52.66990537796863,166.41472243371308,159.9147525721916,0
26.918192959802614,65.25140230743835,19.61894827205163,269.8658611286566,0
28.124018098380315,41.524827392637725,80.1490834058911,469.4796338102891,1
28.41142451621883,46.59051867487296,11.826993990893595,206.37712946348688,0
36.40821897501884,84.32947980844732,39.43604789715195,250.05992302480894,0
32.788455303625625,77.58398835157116,9.913288550080441,501.2396038645113,0
24.44271021531484,61.14342045295435,21.33934260780778,406.1538553496406,0
31.232523892160025,65.85751811419387,133.94280181503353,520.8923117692368,0
32.491108742483924,58.49994429799887,7.89651483285454,486.25482498315586,0
35.700745192606334,77.03899335803362,50.038116179149725,680.0302233818951,0
37.90270343284187,79.20935896160398,44.941487416039045,943.470593988269,0
24.924529040860655,78.16425951015796,6.4336380433943425,197.07790459981823,0
25.94571244394831,76.13058624172248,19.724703811102366,189.33413437827542,0
23.71211070542692,50.22521693463979,41.388988050923906,867.5254999818118,0
28.829900704465093,56.898498962023936,10.362194241137013,555.7570341872132,0
32.331791872231676,63.49227174918374,80.62805332352258,789.764521211598,0
34.93667258294551,56.53964957138278,179.05780377339232,293.87971324655325,0
29.620244881787386,77.74701000791646,12.0882555648602,845.9763158507966,0
28.40076238372578,56.467676212497736,10.345794545311119,931.4619617734263,1
30.758789961243703,46.91160433926686,30.34251785491034,671.9347139918394,0
25.824285491849885,59.952022602415205,68.86975925355955,195.291119326422,0
40.44769360847387,88.99572163911901,16.536480571555256,905.7653327407049,1
21.961694864409708,51.29407064667879,1.00400863397813,813.2389546330642,0
30.923702894478623,70.60793294716146,38.95929277883023,775.7899988630409,0
40.1180310961482,61.64865249198532,156.86544600786894,133.055370015324,0
30.033999222799988,43.551228382466334,24.81958606083443,819.0662727312741,0
29.049804824992528,64.39383029990297,27.247959616318536,224.1559094215213,0
28.212772885947864,75.10821643241562,173.53013369956273,300.14755857719956,0
29.09804159118796,65.66099879139094,59.30789049874468,619.4213513823317,0
36.86424237338265,83.60530318732906,63.5006310975332,338.48269562519476,1
18.940690443352466,54.446850832879136,41.357020318772044,695.2133856807277,0
37.66716850648163,44.31245856519825,183.66844015678828,647.2634029291735,1
22.880214237749275,86.8282805829003,58.37665742007714,197.33463821193635,0
28.666738353827927,58.90981747641095,112.7053448765512,690.4131216323557,0
27.853777898506692,68.82027757268168,60.095224859631735,931.559418842437,1
32.942766348853596,79.6001563065098,66.42313117051978,244.9989146672498,0
22.009378240581263,56.21568319377903,17.153462003784817,637.3558188485987,0
32.31086333040972,75.80822690888056,18.082845094974267,407.67883474302465,0
40.12154811643426,46.7709424908914,76.38935943313055,513.6505045962435,0
23.184129977035948,54.564687360275265,17.59903390398407,358.30016117107294,0
30.94853083805198,47.235531806825996,41.36480342423351,418.71757271292574,0
26.690089111016956,80.56152792006789,14.34094298347145,126.02064093990155,0
32.12943603096518,51.13246176133927,84.90891575065923,983.3965641254986,0
30.09573888707876,75.87017777026051,5.854864548209006,662.3199298654735,0
26.79256545477845,87.16491986228263,88.43535339733302,550.6350314444967,0
32.43936142435537,66.38861045344385,46.15693132724475,445.34381455029404,0
39.021740548933714,67.00145961303438,10.345645117465523,585.4371029416249,0
29.045481041363505,63.0516784048906,39.04816793915602,442.09539884422355,0
33.59878971074091,56.294507169682134,16.599035511549282,423.91713474430594,0
23.53363521064418,63.782751546245855,19.538727342334393,517.5518875498118,0
25.217818115909957,70.14037661333796,21.656825843253166,348.3847303040717,0
32.362031389401885,89.29957860853297,3.270638330797551,262.0449099701069,0
37.420580142679825,86.88822796591121,213.29824295962837,600.9453083622641,1
31.7780667439283,83.1076479146561,1.602127558447292,858.488892535271,0
28.434709847384227,84.45652678524291,54.309025203664696,237.54535995330306,0
29.99645702711677,63.392459164602144,23.19930039568459,129.4609065437968,0
23.747961330151412,72.87221635887323,51.92437183709089,322.13057063863255,0
33.022576631776836,84.75333614681071,22.02210566787589,981.7485791084298,0
34.41166531161704,59.64753824956765,56.00466506086305,845.8822663690054,0
27.7395483358346,88.08812391727344,65.32529372820298,636.2794481757369,0
27.649789261202493,60.78930310345915,58.648364169489255,936.3240237188223,0
31.329391148260243,70.05413326966078,6.0497709433351465,500.7512051535202,0
27.816401319797023,75.49023566361859,53.48568055110441,984.9525423176565,0
29.669336926870887,87.52960065379692,16.424338734834173,366.67184060735565,0
40.49860894583258,52.230813702613304,1.4612134945072603,316.2751745643452,0
28.76487149627002,77.30654891193211,26.792701193515473,674.2433810323099,0
28.20829923989389,66.0407793072041,28.417714377923343,440.33857115532436,0
26.762290971824203,53.427857031032055,31.478030621086155,663.728987778632,0
33.720959857499686,78.83034198981953,61.009202534314134,374.4959664724172,0
29.093879133909486,67.61111400869233,18.469472239173122,656.126431154192,0
26.753134808392872,73.04869103248379,18.937301638609693,348.1716345265327,0
36.60652016136506,56.145053428895054,3.12315415036887,145.87486193700096,0
37.098015022568184,64.06369759138025,58.0490528299456,920.9223117308651,1
26.997882171306475,70.86771254940335,41.94636027706973,894.884681686116,0
20.66730024319692,60.245540713492204,21.49494324856349,973.7183343454047,0
35.03756844918461,49.918626992385065,61.07103672089201,744.8744585992642,1
26.57685087119998,88.08202461576519,38.54006000400974,714.4490599617726,0
33.953127995813844,65.57337700213087,31.672732791309638,603.1027630673477,0
20.149480911440822,76.69601851438503,35.802834915725704,213.3481747172704,0
34.462986691496546,60.552359677802905,50.5779128536303,270.31177985434306,0
23.944140353596094,57.756588201285815,53.94086609573998,360.5227198052826,0
33.653820595332625,60.35821492335625,17.051176241777487,901.140726316055,0
30.071365339182172,60.459832189282494,7.584381977959283,255.67257214276762,0
25.230302903016778,67.20900579709767,8.517723317156072,930.5858570391016,0
27.964818435366098,67.17349349906816,50.9980346860451,570.5071597462754,0
33.431592284783505,64.85769079414358,103.12854700399761,744.012671925765,0
30.52947226557617,46.7392892458719,26.3389670408414,199.22003801250986,0
32.92206490236242,64.80377392502656,9.287581257677282,342.1301938983198,0
39.88220292257743,48.45519502103257,70.65296813151689,962.6667473632837,1
22.178791941444743,46.30678931478826,89.33545452022233,339.5349522367583,0
38.08606287484312,86.63228586705839,106.25645231476805,366.8695483520315,0
30.521779687616064,70.24750065738522,46.67584125085229,277.8376463569715,0
25.50607975838436,72.97450290622922,98.56652199744205,216.16629877614656,1
23.348431871305053,60.08968351666819,0.7767502092494085,309.93187730859813,0
29.054398046114834,85.4490445957432,5.671639435372024,678.0942027557186,0
34.6082505596223,71.89652447898328,4.857276839967244,509.8309601532072,0
29.362254398112327,78.45849347617937,62.34483020995511,598.3802527041087,1
37.55577465123674,58.42812345138569,3.606054940147458,210.12834588942184,0
22.744121549742204,88.00059404095627,34.295111680797305,821.9048024466101,0
29.939555260769726,81.02306450791575,31.999935773756988,805.6852305218632,0
23.738032777934404,82.69742315072719,18.60419004478092,119.43092002840785,0
31.81815941312484,48.60971337128771,102.16711936940995,445.16358505927445,1
34.4344369504865,53.54816039356098,9.342582221012691,161.89354177403303,0
27.896191031594732,54.28132998417885,21.728950561441334,812.8952014734623,0
16.97893071686433,53.54546116234356,74.39897087204884,763.542714813134,1
30.99474073398247,82.7704081052144,1.544733897569499,911.7892848638405,0
32.18369275866755,41.5942397604296,55.88217191917744,312.76356305780314,0
32.02147377480849,43.80499944903872,84.74917086104237,510.666294815019,0
36.17891095911077,53.69574353149518,134.60970788886337,266.03908944795796,0
24.644731601754756,49.99364873247218,104.49344207178932,434.11144102670755,1
33.40108052725225,51.59298069414242,19.237859009079475,570.0189264101956,0
35.962537562389876,79.897159462665,44.13846303085106,147.99771085473006,0
21.107062079967417,68.15632969460235,4.0222036227971785,743.3833696096467,1
31.598259129594886,40.2885330646484,14.911542689268645,588.9640243339677,0
27.479100844961643,61.466138285209766,4.9480727111706,846.063115489606,0
29.59238663449177,60.394246342517945,18.93049471940586,344.60245107207754,0
31.738382417691682,45.69726347222718,104.04701860174545,912.988994742329,1
27.56385717943224,73.80708943007286,21.321683977740037,998.824827727399,0
26.62145960419194,75.10485941897456,41.26518770566425,927.368594539907,0
30.170762087440124,76.04466095260489,28.40339453680581,800.1032282498387,1
24.563770305685985,76.4235472779296,30.709085657261248,831.1319225864027,0
24.570874355574073,40.00264134661484,174.61968727146942,616.3698182901278,0
33.396866414782515,87.69604019233611,17.559818102332265,271.13847662134947,0
24.25602982420672,80.71043835273315,49.352356469825644,709.3366166329456,0
33.331562504546056,85.19908482946425,27.241761613932418,741.4777018539384,0
32.31295646426975,40.782164765371704,3.1547744629965604,986.8466262411151,0
21.370966356047017,86.69293978928697,33.60166592267778,587.1711846306896,0
26.612176738321725,80.48942643440523,83.92421669053795,344.2321135225508,0
35.97054701523686,81.86095714793493,5.198794217433391,715.305269565556,1
25.09417234430159,44.66436923609842,3.6065957672174833,981.4382376998092,0
27.677978688453063,76.93890144592989,8.340022955589857,259.49251744218464,0
32.31030446625948,87.99583448210456,72.28101499973705,393.3981266820424,0
33.91695254641298,73.92736707090803,64.36688446457826,587.6928583954129,0
28.74230556977752,68.52807023123032,41.622504839389094,253.19317139380436,0
27.01244902654179,87.28148388744985,31.576872591223985,119.99857556794453,0
37.11184930849254,62.1468560867218,109.60848535352584,403.2848101971256,0
38.6944983189879,69.96467831552394,72.77103861188934,878.8337213509523,1
34.89429025390898,63.816914674718305,83.55030946969356,139.12155939134334,0
30.42659071282512,86.64231106801495,83.90251639125069,486.0361531152257,0
25.95867139179537,43.80423633827536,51.46137636338024,785.9806956334742,0
25.847777967217173,65.0559850412674,30.625813001962825,957.8643372197968,0
32.61257052632879,74.34762206927192,100.004816353065,986.927859103989,1
32.091991104443416,79.59532692111185,130.18952143419426,479.7724425478675,0
37.007992964732146,69.15093237220682,1.2046993071371832,955.3458649412058,0
33.25225046268069,85.4458872060727,2.6465671979915344,131.87707595277737,0
22.48459849120091,87.09957234419358,159.39708401068054,771.3252441987007,1
35.25973808861459,43.215961159679175,16.228411533212377,678.4714311702517,0
25.009696863427934,60.11852697706872,103.32407027140408,324.56967182753704,0
28.08014364023824,41.17295108605772,24.61615275846223,556.586650611684,0
31.251001031258472,56.47083286872214,6.340561613234071,216.59836398444605,0
39.978337448919824,66.84341089853011,4.193173218535364,884.4374358564049,0
45.549592780026806,85.53974652549743,8.510237084390337,422.10827699108313,0
33.03361529568092,82.32771612327014,14.376983787357961,663.4400234191448,0
29.084016906398062,46.37498633359929,33.522178839848024,242.89865765853602,0
32.67252824240275,44.65151873704478,60.44891564468783,285.5483601680864,1
34.43827712936918,69.46336693783336,214.879041075957,992.7607337228368,1
28.396661872214043,66.60589862293914,29.1256367237229,777.7777549971963,0
38.97605677956161,53.31888207150119,36.509746818482874,965.7746827966637,1
31.15035379595701,84.97265422769176,36.88795294204385,366.26604869083974,0
32.48871544545697,86.36832047307767,38.76499414656689,248.10658895783834,0
33.329621260272305,60.13057191700813,36.463662691589285,552.7616171309478,0
32.10793305307228,84.51512785567601,0.44067399628368775,545.2014540046091,0
34.194702502348065,59.19744471314863,0.08631556640834152,257.4518623821891,0
26.913734067265384,76.840841591485,5.138544588508964,759.8976126232692,0
27.208491230269846,63.7971108773862,5.35457862191039,425.5997809948607,0
24.499228835141526,46.12915782535915,61.02152612597336,267.72870783746555,0
32.19750615310113,86.39671006185108,11.465377521420976,398.78505508895955,0
33.89468251756057,62.704829668876826,112.553790855525,607.2928296715136,0
32.28886433075943,76.72435201612018,131.97730315521446,753.8238389623989,1
38.37246216673769,58.35869072156461,186.26335204160267,533.7017974517361,1
29.97201990585477,40.94404392881173,139.91075854332303,573.0354908455361,1
33.34370827796256,45.026517934591794,15.865041929628223,225.05134234847355,0
24.54149561930343,64.81097397449622,35.64472862883933,923.2218322374089,1
28.064501487627997,74.49821785631812,9.646176189726985,935.85177819284,0
33.47768878782889,56.73676632896395,82.04892005288679,715.0839313762033,1
34.24551055371572,74.77442295888252,109.655918283559,115.86826804062224,0
28.530165261679088,74.93177947159779,95.28746865856132,583.3667943129934,0
29.642003740709665,75.19679536639154,28.402168029761082,666.2970748797522,0
22.410631266595953,64.62609270102541,71.08030423174684,995.1888006622991,1
28.214853995966955,85.7443075060752,5.133715757256438,996.4602596753172,0
34.45191581759893,64.45982589903078,2.0538498212765166,871.8501117930017,0
32.876025080532834,62.51325967483191,69.96622718292096,157.44789282350217,1
32.503328606906045,49.96904095053135,27.70016487709192,957.948751700857,0
30.2488684359048,55.38275436781683,270.73429846946846,651.3951224367992,0
30.03531579314088,42.11672462591517,5.11571444249554,820.7980934312615,0
26.698394302632764,71.6767646808085,96.76798856413915,466.47356471726823,1
33.49414210101267,52.426787196354645,32.69469508232668,387.7025241111308,0
32.104864721946946,55.20776272427325,87.7666121838023,516.9197309354272,1
32.46009423996399,78.54072608321606,84.94824495595027,232.18706167194424,1
27.369825786662098,56.36105915807269,123.84216313960539,421.35952487797545,0
19.23328540064378,52.10979460065711,17.680411932079142,871.8557497914508,0
35.485763558768475,48.45288745668529,149.58636865622117,134.15543763479334,0
27.605812719957978,78.7429201090978,8.224099243163566,235.79024214214402,0
25.686121179784397,46.485312899501345,4.2761938801976,212.60454368453696,0
33.46739455956997,62.687688012517675,28.247859161197248,462.76798843020526,0
28.03993680040435,65.34650580385971,88.10701459827418,997.2882108017756,1
35.29968192023311,74.36949563428573,32.067707963011834,256.0221371902444,0
33.08502974788349,71.66417411664978,88.38848030629579,230.93438463933416,0
33.417846616002386,80.53603364725873,65.40870068497203,923.550156798539,1
23.170221443997328,42.23757169631191,11.749951665814526,893.8454652693691,0
36.059719926932004,54.82203623896986,148.6805627700647,129.016332996899,1
31.30625265616928,54.00670593876899,3.1353389836067715,776.5353641613835,0
28.153614303768983,47.30084527960541,114.27642316610978,689.9191313287866,0
30.716942336711256,54.45891269282215,18.152148053061865,790.9667288674381,0
21.1188238355084,55.488265707145175,34.672169537732614,545.0522093163299,0
32.043264057403356,66.09422309637391,27.43951859940697,992.241296603466,0
24.853142459089643,73.1852239463128,9.427116703475889,139.46231683986687,0
23.23664857078233,59.0550256805907,22.169788266409295,310.93442776342516,0
22.388204068910547,75.97351156566906,10.717518513055001,456.89138827625356,0
35.563441874949625,56.808266928978995,11.400674226932878,504.8001474091329,0
26.853683031536058,54.51418386573802,10.35470404448066,929.2306624295668,0
37.6686385495825,67.05940279285122,33.570985088840885,604.0039276695329,0
27.32099268473851,41.18581801528953,79.9573937246226,140.5998959683545,0
21.463210212035264,43.98945618170002,42.07888320295979,467.0766670830957,0
24.417377800256705,60.89847717932635,111.84295224549685,474.8413711321629,0
36.179058100034695,87.14563556958782,50.6049189490407,968.9418445940063,0
29.220509110316662,76.07558899217119,58.452829231919345,639.2773819189973,0
27.258563517546996,44.40632847502789,55.071898315930866,672.0859640430449,0
30.80009112926394,82.31590063904369,29.842709937165058,741.9277281261437,0
32.50891368083772,76.61503853040905,58.45262105733773,793.0353841139109,0
35.5869940795123,70.54732628513266,3.6128245546364552,671.5459631822403,0
37.24249614946463,81.01464803045886,98.25262519285972,313.47491602054197,0
28.20115677105457,60.20549238714786,75.21160271163751,886.6413229070478,1
23.36976156958981,51.07505254269264,14.06710782832324,758.9078203695672,0
27.93267419438362,65.60116945543797,73.05789030637135,767.6834365872603,1
31.30140253291443,67.4420877796737,0.6361599557755637,996.9010653112742,0
25.181205368946944,66.9163186004956,12.24687699840324,822.2738813769844,0
25.214245425524787,68.25368957400526,3.3677769896875556,846.2362628396379,0
31.718939407749428,87.43524591195904,75.75798520507307,956.2649641391425,1
29.756738242147744,85.11228115481157,70.50357063977425,236.02059986400448,0
30.163984977057932,83.78585182794697,84.00268280736721,547.954638830261,0
26.207523326499654,80.07084054543137,0.22458831100386642,622.5103212317089,0
28.847996428971165,87.17140536326427,34.78078390757653,396.3481563002119,0
25.378834278658477,44.92473208397016,61.0112407045243,855.463009505055,1
34.450992055623935,53.256163072286974,8.444673645081405,786.1776594811511,1
35.17624667361876,64.75279728272925,52.46121908949751,748.7947670573117,0
20.76906068880953,82.32672465617026,4.392955864251358,997.4344957823502,1
25.35244569903795,65.25828557613663,10.003457250092644,333.4432360675514,0
22.517353724549604,77.40173696707944,32.293795608788535,761.9115265078792,0
26.74988032796551,46.94799526244581,53.00302544289413,596.2640274153105,0
29.582810151048196,52.62069064882801,7.88354249040616,381.6902642444885,0
22.75177390150735,76.58880475188363,10.242061442628561,244.52818365081325,0
25.390700934373434,48.2367004443862,11.435850653461719,906.2954533607924,0
24.980213139592507,57.56779673274634,13.636441883846842,635.9099344370608,0
31.03633664699472,53.24331289067857,12.844961405190105,842.4404538767152,0
30.34672168518125,57.49308471112393,25.13866558271527,590.8104856013904,0
26.391312233313734,75.4162024538985,53.03543715449226,297.9793725886176,0
30.88410436069699,58.392359057140055,28.815499215385753,403.79393179029273,0
27.266599577063673,67.76316613039701,74.79963775575416,443.3849582261919,0
28.641724448369732,44.99659385272048,63.51783018243776,975.641331253332,1
38.36726045149268,80.25088466173139,6.763898080803033,105.06995054324425,0
36.70230525895174,58.49443128240624,2.5037346655317547,987.0994207220563,0
23.502093815362013,72.42670795166711,105.16276826575633,982.4154715988476,0
34.14866208939587,76.26948008309162,4.15990012472607,996.5357114771228,0
34.05698277245796,50.48304610558502,8.02834654258609,528.9293610276712,0
24.25868355623691,84.2337492476675,1.119094590510753,967.4280726588996,0
34.0938882187743,70.81121258034764,49.488302077176385,456.0392636648446,0
37.68965959206277,61.43625708757408,43.65803771884261,123.66499660154804,0
24.38727596877793,49.116759178910975,216.77114842513836,301.91246773458806,1
25.412485894928682,87.11504689506035,108.98846882388378,950.7666204436462,1
35.08830733421751,77.75341020658126,26.453143930735628,112.38822400185998,0
31.35747655412824,50.40122813666244,23.22779204442316,591.3947218806775,0
32.757381376197614,56.885538736211224,17.609396588270034,168.04143000521114,0
31.702946082002484,80.48371290440366,8.267730844721152,357.75692058482065,0
31.95347960464072,74.78388316076695,7.429853122516407,179.283565640698,0
23.367639358444585,78.28921463578621,7.094523514767545,873.5757590017507,0
35.23658853310724,62.060055110646616,6.058392977501536,631.9636386829352,0
35.84794996213887,75.82381313210834,13.75554063869193,911.8958191464816,0
28.85304627965986,59.324686143195684,18.312361357063658,719.5178795862055,0
29.78261525093069,50.56314584690982,162.95751700438512,973.9262181205897,1
22.34446248722139,71.633851742068,43.19360210555403,558.889889284366,0
32.57127378008917,88.8006962799397,219.4859049680192,674.8395235865871,0
32.86028720857072,55.53004856976648,23.29794682877945,618.6779379001509,0
29.689044915003446,63.048479610626984,30.590032247158817,535.8343865019515,0
35.621766799352514,73.70006855349268,19.620928710137925,861.3634288807114,1
28.329613845100297,67.0753141061244,10.098933968691975,680.0726221033242,0
32.823029629468,82.17138978545246,7.7254784980563915,821.1810383699255,1
24.901678306539424,78.08713532347579,145.09315458154956,807.7275429421719,1
29.88223924562881,42.91486019311785,216.41740020846694,271.9406445897658,0
29.12822871048582,89.9210616961887,2.297458746896544,685.1471792658793,0
31.12653961020471,77.62012268597337,8.146296187892048,279.68321726320073,0
28.152365355833208,83.19516581470566,27.54108653905905,624.9884304193938,0
29.34263702164166,72.55988560476732,10.310233650927826,709.6912160016705,0
34.13023585720753,82.81425640233812,22.618433649402693,997.5115644288281,0
27.81617881380891,45.61914874643547,6.911196403216975,127.48778033476452,0
21.967114496306603,57.38689177796578,30.487360207883558,182.11815470234882,0
38.7479195210271,83.82104718022464,15.851741772999105,169.32402673410834,0
36.907270393452436,50.082760563344614,21.68590372358756,458.525157640066,0
23.538686524471906,43.91210492900114,4.953056120555845,839.4295253372323,0
33.44853902622597,79.40594699726094,27.942008877084568,859.6506995084221,1
27.485126147243285,81.77430778216481,204.49057548704593,763.2816361490366,1
31.317436076655298,48.13261090949503,19.93686802807482,907.1904176469529,0
31.47112064506747,82.71729913913578,104.54708067441496,390.57394975250725,0
28.82796099841839,74.33838977985849,92.63893483710355,179.33917982706922,0
26.081171672068017,66.0041341608292,151.88860285684967,152.33772519086511,1
26.547294738418703,81.51250963906925,78.0584685636231,866.9194476574477,1
25.41904042259379,60.96246246594829,53.881228055626906,757.3926649183221,1
25.840888958847778,49.69969781116986,97.10044392546392,728.7537754100088,0
29.664108549753223,54.24263383053068,3.9329368257852595,405.70870469110196,0
26.421200054446242,65.25820091466574,31.07209422313274,441.91466975640355,0
33.4102603285631,66.56653963365879,226.67150145766448,962.3021760093873,0
37.436230776679636,80.27904132206169,73.39695034108904,157.42426968814152,0
27.099733793149785,79.56763618261672,163.60773609094628,796.3585632440133,0
31.197022502676884,69.06832786022875,75.62335473387319,378.6699913375538,0
32.49842555151467,79.03927416827382,103.92488633752279,135.14915657130047,1
32.360011354596374,49.58867291468355,61.298930333085636,768.3130996682105,1
30.379776339580438,42.50322635466472,71.46051156702339,397.82069711053714,0
33.71341209179861,83.68169113173501,37.03060219957224,749.932766868517,0
32.41124476340329,43.77772468813848,129.0077241141257,736.8889448063081,1
23.81168788836351,52.33442148719986,87.15958381002311,581.3081878898035,0
34.345780321946364,74.76594748121923,92.85810719494036,799.635816289494,1
34.43645418633371,60.472396881365455,55.891147008174194,622.9344917541191,0
26.183569479107092,83.81569849577545,18.1619611654412,357.97316756343463,0
30.18968917723801,54.89898973311348,1.8140014206918162,760.7037709579771,0
33.416644964055344,40.593567333467966,137.1749029610567,630.2258342899512,0
28.953430902103193,55.032782028037204,44.10900225076892,111.45455352092848,0
35.36489023883006,68.90375245924159,17.701277915127942,911.4797599932784,0
41.8193624730968,58.796918770164666,8.075096332058543,591.079256491882,0
26.070069836825088,66.74363778793776,88.45779297645403,881.7645389315785,1
23.094776984231125,83.82990594175094,90.55329048570458,894.4631550840202,1
31.51909297802438,85.62425271151842,84.2371676369403,500.46999106157966,0
33.60781252563072,53.298703232705606,51.793522587901364,556.8939968061079,0
28.845668130776154,63.107023663495035,22.786529774454735,474.1789489080417,0
37.266303316605175,67.45720076207256,18.125330381330613,504.49309777724096,0
23.306971001383758,87.45562284441235,0.4295786101646026,905.632443074555,1
33.46459311515805,89.93086595821924,89.67030882179516,809.3296125711199,1
26.970695896205534,51.77036244207633,4.574672003699622,213.87310868402017,0
38.59688953103648,76.34899356729076,49.8147446658843,649.2770033860863,0
39.962576765840595,58.90155311165976,35.066523308726026,996.315976347708,0
26.16671706108326,40.40540984431066,37.40016797989327,635.9956311092371,0
27.2522143204571,40.46262612179512,130.66849641950358,807.284463033795,0
34.29793943489901,63.02830037811279,1.6062777572287492,792.1553260430538,0
28.064346751052426,64.41674565021674,74.22673088882202,415.28577328509573,0
29.77294391033881,41.128484828672136,2.6728025397025923,434.664372433563,0
30.12694210271205,74.34637083871513,1.945025729755193,751.6687796113629,1
20.40163421901172,54.70016942974766,28.089957073270988,549.9851784443516,0
29.930811269528814,67.99465507679747,3.2576114358356882,613.5136382173492,0
26.55136112967913,55.04595365827094,77.82898059745108,741.6152113283538,1
27.53438588800114,48.35671574346536,37.70467140475518,799.8175243351452,1
37.21816001734407,60.358686929943765,1.4734376217858773,344.3649199597642,0
23.717465528603718,51.61366823952504,2.067183949630279,232.11438349326664,0
34.06602593373989,66.7400488459584,47.42372201243071,362.6151820513527,0
28.605185348340957,49.941426514324,82.02368328859662,556.784492582868,0
28.601199157520828,65.42029883223135,28.79483933880518,407.9271855673352,0
33.951859480258555,47.86892574344338,40.436956467822114,611.5264829628344,0
31.70025647284445,73.54873547428924,80.42927730255336,148.1191517130656,0
32.85306498609766,77.6968842220712,47.14536324977372,558.7753704523905,0
34.84092330266431,45.51971171249669,12.729146335562161,431.1864162439371,0
28.343458084083387,63.39012060186696,47.47325143803236,581.2000794035941,0
